,name,filename,cyclomatic_complexity,nloc,top_nesting_level,start_line
20759,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,16,0,107
20760,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,1,0,127
20761,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,8,0,126
20762,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,9,0,135
20763,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,8,0,145
20764,Component,packages/react-is/src/__tests__/ReactIs-test.js,1,1,0,155
20765,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,8,0,154
20766,Component,packages/react-is/src/__tests__/ReactIs-test.js,1,1,0,164
20767,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,1,0,165
20768,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,8,0,163
20769,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,7,0,172
20770,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,8,0,180
20771,(anonymous),packages/react-is/src/__tests__/ReactIs-test.js,1,16,0,190
20772,jest.fn,packages/react-is/src/__tests__/ReactIs-test.js,1,5,0,213
20773,jest.fn,packages/react-is/src/__tests__/ReactIs-test.js,1,5,0,210
20774,Unsubscribe,packages/create-subscription/src/createSubscription.js,1,1,0,13
20775,>,packages/create-subscription/src/createSubscription.js,1,2,0,20
20776,(anonymous),packages/create-subscription/src/createSubscription.js,1,2,0,29
20777,(anonymous),packages/create-subscription/src/createSubscription.js,1,2,0,30
20778,children,packages/create-subscription/src/createSubscription.js,1,2,0,33
20779,children,packages/create-subscription/src/createSubscription.js,1,4,0,48
20780,getCurrentValue,packages/create-subscription/src/createSubscription.js,1,6,0,75
20781,componentDidMount,packages/create-subscription/src/createSubscription.js,1,3,0,83
20782,componentDidUpdate,packages/create-subscription/src/createSubscription.js,2,6,0,87
20783,componentWillUnmount,packages/create-subscription/src/createSubscription.js,1,4,0,94
20784,render,packages/create-subscription/src/createSubscription.js,1,3,0,102
20785,(anonymous),packages/create-subscription/src/createSubscription.js,3,9,0,114
20786,callback,packages/create-subscription/src/createSubscription.js,2,6,0,109
20787,subscribe,packages/create-subscription/src/createSubscription.js,3,16,0,106
20788,unsubscribe,packages/create-subscription/src/createSubscription.js,2,6,0,149
20789,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,9,0,20
20790,createBehaviorSubject,packages/create-subscription/src/__tests__/createSubscription-test.js,2,7,0,32
20791,createReplaySubject,packages/create-subscription/src/__tests__/createSubscription-test.js,2,7,0,40
20792,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,53
20793,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,51
20794,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,60
20795,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,17,0,51
20796,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,85
20797,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,7,0,82
20798,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,93
20799,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,91
20800,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,97
20801,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,11,0,91
20802,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,117
20803,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,120
20804,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,121
20805,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,124
20806,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,5,0,118
20807,render,packages/create-subscription/src/__tests__/createSubscription-test.js,3,8,0,128
20808,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,138
20809,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,141
20810,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,158
20811,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,2,17,0,118
20812,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,164
20813,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,168
20814,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,165
20815,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,172
20816,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,178
20817,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,179
20818,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,15,0,165
20819,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,198
20820,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,201
20821,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,202
20822,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,205
20823,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,5,0,199
20824,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,209
20825,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,215
20826,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,12,0,199
20827,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,196
20828,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,237
20829,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,235
20830,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,241
20831,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,18,0,235
20832,Child,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,274
20833,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,283
20834,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,281
20835,getDerivedStateFromProps,packages/create-subscription/src/__tests__/createSubscription-test.js,2,8,0,290
20836,componentDidMount,packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,300
20837,componentDidUpdate,packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,304
20838,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,311
20839,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,7,0,308
20840,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,34,0,281
20841,Child,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,361
20842,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,370
20843,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,368
20844,getDerivedStateFromProps,packages/create-subscription/src/__tests__/createSubscription-test.js,2,8,0,377
20845,componentDidMount,packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,387
20846,componentDidUpdate,packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,391
20847,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,398
20848,render,packages/create-subscription/src/__tests__/createSubscription-test.js,1,7,0,395
20849,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,38,0,368
20850,=>,packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,455
20851,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,457
20852,=>,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,455
20853,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,455
20854,=>,packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,468
20855,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,470
20856,=>,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,468
20857,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,468
20858,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,479
20859,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,1,0,480
20860,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,2,0,485
20861,subscribe,packages/create-subscription/src/__tests__/createSubscription-test.js,1,9,0,480
20862,(anonymous),packages/create-subscription/src/__tests__/createSubscription-test.js,1,4,0,477
20863,getCurrentValue,packages/create-subscription/src/__tests__/createSubscription-test.js,1,3,0,468
20864,(anonymous),scripts/bench/benchmark.js,1,1,0,14
20865,wait,scripts/bench/benchmark.js,1,3,0,13
20866,(anonymous),scripts/bench/benchmark.js,1,1,0,30
20867,(anonymous),scripts/bench/benchmark.js,1,4,0,31
20868,runScenario,scripts/bench/benchmark.js,1,20,0,17
20869,bootstrap,scripts/bench/benchmark.js,2,8,0,43
20870,calculateStandardErrorOfMean,scripts/bench/benchmark.js,2,7,0,52
20871,(anonymous),scripts/bench/benchmark.js,3,17,0,65
20872,(anonymous),scripts/bench/benchmark.js,1,3,0,64
20873,calculateAverages,scripts/bench/benchmark.js,1,6,0,60
20874,initChrome,scripts/bench/benchmark.js,2,11,0,87
20875,launchChrome,scripts/bench/benchmark.js,2,5,0,101
20876,runBenchmark,scripts/bench/benchmark.js,3,17,0,107
20877,(anonymous),scripts/bench/build.js,1,1,0,13
20878,cleanDir,scripts/bench/build.js,1,3,0,12
20879,(anonymous),scripts/bench/build.js,1,1,0,18
20880,(anonymous),scripts/bench/build.js,2,8,0,18
20881,executeCommand,scripts/bench/build.js,1,5,0,16
20882,(anonymous),scripts/bench/build.js,2,7,0,31
20883,(anonymous),scripts/bench/build.js,1,3,0,30
20884,asyncCopyTo,scripts/bench/build.js,1,3,0,29
20885,getDefaultReactPath,scripts/bench/build.js,1,3,0,41
20886,getMergeBaseFromLocalGitRepo,scripts/bench/build.js,1,8,0,53
20887,buildBenchmarkBundlesFromGitRepo,scripts/bench/build.js,6,29,0,62
20888,(anonymous),scripts/bench/runner.js,1,1,0,19
20889,getBenchmarkNames,scripts/bench/runner.js,1,5,0,17
20890,(anonymous),scripts/bench/runner.js,1,1,0,24
20891,wait,scripts/bench/runner.js,1,3,0,23
20892,runBenchmarks,scripts/bench/runner.js,5,25,0,33
20893,runBenchmarks,scripts/bench/runner.js,1,3,0,77
20894,runBenchmarks,scripts/bench/runner.js,1,3,0,87
20895,runLocalBenchmarks,scripts/bench/runner.js,2,11,0,91
20896,runRemoteBenchmarks,scripts/bench/runner.js,2,11,0,104
20897,compareLocalToMaster,scripts/bench/runner.js,1,11,0,117
20898,(anonymous),scripts/bench/runner.js,1,1,0,130
20899,(anonymous),scripts/bench/runner.js,1,1,0,132
20900,(anonymous),scripts/bench/runner.js,1,1,0,134
20901,percentChange,scripts/bench/stats.js,4,19,0,6
20902,calculateMeanAndSdOfRatioFromDeltaMethod,scripts/bench/stats.js,1,14,0,28
20903,(anonymous),scripts/bench/stats.js,5,27,0,65
20904,(anonymous),scripts/bench/stats.js,8,18,0,48
20905,addBenchmarkResults,scripts/bench/stats.js,4,7,0,43
20906,printResults,scripts/bench/stats.js,5,15,0,96
20907,sendFile,scripts/bench/server.js,1,7,0,10
20908,(anonymous),scripts/bench/server.js,4,19,0,19
20909,createHTTP2Server,scripts/bench/server.js,1,5,0,18
20910,join,scripts/bench/server.js,1,11,0,46
20911,serveBenchmark,scripts/bench/server.js,2,7,0,58
20912,ReactImage0,scripts/bench/benchmarks/pe-no-components/benchmark.js,33,230,0,4
20913,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,246
20914,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,279
20915,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,293
20916,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,308
20917,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,330
20918,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,353
20919,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,363
20920,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,370
20921,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,377
20922,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,391
20923,AbstractLink1,scripts/bench/benchmarks/pe-no-components/benchmark.js,11,169,0,235
20924,Link2,scripts/bench/benchmarks/pe-no-components/benchmark.js,11,32,0,405
20925,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,447
20926,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,463
20927,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,483
20928,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,516
20929,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,550
20930,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,569
20931,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,588
20932,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,606
20933,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,626
20934,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,645
20935,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,667
20936,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,685
20937,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,700
20938,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,721
20939,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,742
20940,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,766
20941,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,790
20942,AbstractButton3,scripts/bench/benchmarks/pe-no-components/benchmark.js,26,369,0,438
20943,XUIButton4,scripts/bench/benchmarks/pe-no-components/benchmark.js,23,68,0,808
20944,AbstractPopoverButton5,scripts/bench/benchmarks/pe-no-components/benchmark.js,5,14,0,877
20945,ReactXUIPopoverButton6,scripts/bench/benchmarks/pe-no-components/benchmark.js,5,14,0,892
20946,BIGAdAccountSelector7,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,907
20947,FluxContainer_AdsPEBIGAdAccountSelectorContainer_8,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,913
20948,ErrorBoundary9,scripts/bench/benchmarks/pe-no-components/benchmark.js,17,50,0,919
20949,AdsErrorBoundary10,scripts/bench/benchmarks/pe-no-components/benchmark.js,17,50,0,970
20950,AdsPENavigationBar11,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1021
20951,FluxContainer_AdsPENavigationBarContainer_12,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1027
20952,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1037
20953,AdsPEDraftSyncStatus13,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,9,0,1033
20954,FluxContainer_AdsPEDraftSyncStatusContainer_14,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1043
20955,AdsPEDraftErrorsStatus15,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1049
20956,FluxContainer_viewFn_16,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1055
20957,AdsPEPublishButton17,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,13,0,1061
20958,FluxContainer_AdsPEPublishButtonContainer_18,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1075
20959,InlineBlock19,scripts/bench/benchmarks/pe-no-components/benchmark.js,6,41,0,1081
20960,ReactPopoverMenu20,scripts/bench/benchmarks/pe-no-components/benchmark.js,6,17,0,1123
20961,LeftRight21,scripts/bench/benchmarks/pe-no-components/benchmark.js,6,124,0,1141
20962,AdsUnifiedNavigationLocalNav22,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1266
20963,XUIDialog23,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1272
20964,AdsPEResetDialog24,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1278
20965,AdsPETopNav25,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,10,0,1284
20966,FluxContainer_AdsPETopNavContainer_26,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1295
20967,XUIAbstractGlyphButton27,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,8,0,1301
20968,XUICloseButton28,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,8,0,1310
20969,XUIText29,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,23,0,1319
20970,XUINotice30,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,17,0,1343
20971,ReactCSSTransitionGroupChild31,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1361
20972,ReactTransitionGroup32,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,9,0,1367
20973,ReactCSSTransitionGroup33,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1377
20974,AdsPETopError34,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,9,0,1383
20975,FluxContainer_AdsPETopErrorContainer_35,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1393
20976,FluxContainer_AdsGuidanceChannel_36,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1399
20977,ResponsiveBlock37,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,34,0,1405
20978,FluxContainer_AdsBulkEditDialogContainer_38,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1440
20979,Column39,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,16,0,1446
20980,XUIButtonGroup40,scripts/bench/benchmarks/pe-no-components/benchmark.js,5,36,0,1463
20981,AdsPEEditToolbarButton41,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1500
20982,FluxContainer_AdsPEEditCampaignGroupToolbarButtonContainer_42,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,7,0,1506
20983,FluxContainer_AdsPEEditToolbarButtonContainer_43,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1514
20984,AdsPEExportImportMenu44,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1520
20985,FluxContainer_AdsPECustomizeExportContainer_45,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1526
20986,AdsPEExportAsTextDialog46,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1532
20987,FluxContainer_AdsPEExportAsTextDialogContainer_47,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1538
20988,AdsPEExportImportMenuContainer48,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,13,0,1544
20989,Constructor49,scripts/bench/benchmarks/pe-no-components/benchmark.js,5,14,0,1558
20990,TagSelectorPopover50,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,10,0,1573
20991,AdsPECampaignGroupTagContainer51,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1584
20992,AdsRuleToolbarMenu52,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1590
20993,FluxContainer_AdsPERuleToolbarMenuContainer_53,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1596
20994,FillColumn54,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,22,0,1602
20995,Layout55,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,10,0,1625
20996,AdsPEMainPaneToolbar56,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,9,0,1636
20997,AdsPECampaignGroupToolbarContainer57,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1646
20998,AdsPEFiltersPopover58,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,11,0,1652
20999,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1674
21000,onChange,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1691
21001,AbstractCheckboxInput59,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,38,0,1664
21002,XUICheckboxInput60,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,8,0,1703
21003,InputLabel61,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,14,0,1712
21004,onMouseEnter,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1735
21005,onMouseLeave,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1736
21006,onMouseEnter,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1752
21007,onMouseLeave,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1753
21008,AdsPopoverLink62,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,36,0,1727
21009,AdsHelpLink63,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,8,0,1764
21010,BUIFilterTokenInput64,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,20,0,1773
21011,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1804
21012,BUIFilterToken65,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,30,0,1794
21013,BUIFilterTokenCreateButton66,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1825
21014,BUIFilterTokenizer67,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,14,0,1831
21015,XUIAmbientNUX68,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,11,0,1846
21016,XUIAmbientNUX69,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,11,0,1858
21017,AdsPEAmbientNUXMegaphone70,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,10,0,1870
21018,AdsPEFilters71,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,13,0,1881
21019,AdsPEFilterContainer72,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1895
21020,AdsPETablePager73,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1901
21021,AdsPECampaignGroupTablePagerContainer74,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1907
21022,AdsPETablePagerContainer75,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1913
21023,onBlur,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1946
21024,onChange,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1947
21025,onFocus,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1948
21026,onKeyDown,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,1949
21027,ReactXUIError76,scripts/bench/benchmarks/pe-no-components/benchmark.js,6,53,0,1919
21028,BUIPopoverButton77,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1973
21029,BUIDateRangePicker78,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,7,0,1979
21030,AdsPEStatsRangePicker79,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,1987
21031,AdsPEStatRange80,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,16,0,1993
21032,AdsPEStatRangeContainer81,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2010
21033,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2020
21034,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2029
21035,AdsPESideTrayTabButton82,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,23,0,2016
21036,AdsPEEditorTrayTabButton83,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2040
21037,AdsPEInsightsTrayTabButton84,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,10,0,2046
21038,AdsPENekoDebuggerTrayTabButton85,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2057
21039,AdsPEEditorChildLink86,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,11,0,2063
21040,AdsPEEditorChildLinkContainer87,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2075
21041,AdsPEHeaderSection88,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,16,0,2081
21042,AdsPECampaignGroupHeaderSectionContainer89,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2098
21043,AdsEditorLoadingErrors90,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2104
21044,AdsTextInput91,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2110
21045,BUIFormElement92,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,37,0,2116
21046,BUIForm93,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,9,0,2154
21047,XUICard94,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,24,0,2164
21048,AdsCard95,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,11,0,2189
21049,AdsEditorNameSection96,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2201
21050,AdsCampaignGroupNameSectionContainer97,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2207
21051,_render98,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2213
21052,AdsPluginWrapper99,scripts/bench/benchmarks/pe-no-components/benchmark.js,6,17,0,2219
21053,XUICardHeaderTitle100,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,33,0,2237
21054,XUICardSection101,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,27,0,2271
21055,XUICardHeader102,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2299
21056,AdsCardHeader103,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2305
21057,AdsLabeledField104,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,41,0,2311
21058,FlexibleBlock105,scripts/bench/benchmarks/pe-no-components/benchmark.js,4,11,0,2353
21059,AdsBulkCampaignSpendCapField106,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,11,0,2365
21060,FluxContainer_AdsCampaignGroupSpendCapContainer_107,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2377
21061,AdsCardSection108,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2383
21062,AdsEditorCampaignGroupDetailsSection109,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2389
21063,AdsEditorCampaignGroupDetailsSectionContainer110,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2395
21064,_render111,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2401
21065,FluxContainer_AdsEditorToplineDetailsSectionContainer_112,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2407
21066,_render113,scripts/bench/benchmarks/pe-no-components/benchmark.js,2,5,0,2413
21067,onWheel,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2424
21068,onWheel,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2431
21069,AdsStickyArea114,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,22,0,2419
21070,FluxContainer_AdsEditorColumnContainer_115,scripts/bench/benchmarks/pe-no-components/benchmark.js,3,40,0,2442
21071,onToggle,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2494
21072,onClick,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2503
21073,onKeyDown,scripts/bench/benchmarks/pe-no-components/benchmark.js,1,1,0,2504
